Monster,Book,Page,Type,Size,Category,Legendary,CR,PB,XP,Str Mod,Dex Mod,Con Mod,Int Mod,Wis Mod,Cha Mod,Str Save,Dex Save,Con Save,Int Save,Wis Save,Cha Save,Blinded,Charmed,Deafened,Exhaustion,Frightened,Grappled,Incapacitated,Invisible,Paralyzed,Petrified,Poisoned,Prone,Restrained,Stunned,Unconscious,Bludgeoning,Piercing,Slashing,Acid,Cold,Fire,Force,Lightning,Necrotic,Poison,Psychic,Radiant,Thunder,Initiative,AC,adj AC,HP,adj HP,SB,adj SB,AB,adj AB,DPR,adj DPR,Save DC
Giant Wasp,MM (2024),361.0,Beast,Medium,generic,N,0.5,2,75.0,0.0,2.0,0.0,-5.0,0.0,-4.0,0,2,0,-5,0,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,13.0,17.0,22.5,22.5,-1.2,-1.2,4.0,4.0,10.5,10.5,
Giant Weasel,MM (2024),361.0,Beast,Medium,generic,N,0.125,2,19.0,0.0,3.0,0.0,-3.0,1.0,-3.0,0,3,0,-3,1,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,13.0,9.0,9.0,-0.3,-0.3,5.0,5.0,5.5,5.5,
Giant Wolf Spider,MM (2024),362.0,Beast,Medium,generic,N,0.25,2,37.0,1.0,3.0,1.0,-4.0,1.0,-3.0,1,3,1,-4,1,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,13.0,11.0,11.0,-0.2,-0.2,5.0,5.0,10.5,10.5,
Gibbering Mouther,MM (2024),133.0,Aberration,Medium,generic,N,2.0,2,300.0,0.0,-1.0,3.0,-4.0,0.0,-2.0,0,-1,3,-4,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,9.0,9.0,52.5,52.5,-0.7,-0.7,2.0,2.0,7.0,9.8,10.0
Githyanki Dracomancer,MM (2024),135.0,Aberration,Medium,generic,N,16.0,5,15000.0,0.0,3.0,4.0,5.0,3.0,4.0,0,8,9,10,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,18.0,18.0,255.0,255.0,6.5,6.5,10.0,10.0,113.0,113.0,18.0
Githyanki Knight,MM (2024),135.0,Aberration,Medium,generic,N,8.0,3,3500.0,3.0,2.0,2.0,2.0,2.0,2.0,3,2,5,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,18.0,18.0,117.0,117.0,3.7,3.7,6.0,6.0,72.0,72.0,
Githyanki Warrior,MM (2024),134.0,Aberration,Medium,generic,N,3.0,2,600.0,2.0,2.0,1.0,1.0,1.0,0.0,2,2,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,17.0,17.0,49.5,49.5,2.2,2.2,4.0,4.0,32.0,32.0,
Githzerai Monk,MM (2024),136.0,Aberration,Medium,generic,N,2.0,2,300.0,1.0,2.0,1.0,1.0,2.0,0.0,3,4,1,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.0,17.0,38.5,38.5,2.5,2.5,4.0,4.0,31.0,31.0,
Githzerai Psion,MM (2024),137.0,Aberration,Medium,generic,N,12.0,4,8200.0,1.0,4.0,2.0,4.0,4.0,2.0,5,8,2,8,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,18.0,23.0,169.0,169.0,5.5,5.5,8.0,11.0,78.0,78.0,
Githzerai Zerth,MM (2024),137.0,Aberration,Medium,generic,N,6.0,3,2000.0,1.0,4.0,2.0,3.0,3.0,1.0,4,7,2,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,17.0,20.0,84.5,84.5,4.3,4.3,7.0,7.0,54.666668,54.666668,14.0
Glabrezu,MM (2024),138.0,Fiend,Large,generic,N,9.0,4,4500.0,5.0,2.0,5.0,4.0,3.0,3.0,9,2,9,4,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,6.0,17.0,17.0,189.0,189.0,6.3,10.3,9.0,9.0,47.5,47.5,17.0
Gladiator,MM (2024),139.0,Humanoid,Medium,generic,N,5.0,3,1400.0,4.0,2.0,3.0,0.0,1.0,2.0,7,5,6,0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,16.0,18.0,112.5,112.5,4.0,4.0,7.0,9.0,31.0,31.0,15.0
Gnoll Demoniac,MM (2024),141.0,Fiend,Medium,generic,N,8.0,3,3500.0,3.0,1.0,3.0,2.0,2.0,3.0,6,1,6,2,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,16.0,16.0,135.0,155.0,4.3,4.3,6.0,6.0,59.666668,59.666668,
Gnoll Fang of Yeenoghu,MM (2024),141.0,Fiend,Medium,generic,N,4.0,2,1000.0,3.0,2.0,2.0,0.0,0.0,1.0,3,2,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.0,15.0,71.5,71.5,2.3,2.3,5.0,5.0,37.5,37.5,
Gnoll Pack Lord,MM (2024),140.0,Fiend,Medium,generic,N,2.0,2,300.0,3.0,2.0,1.0,-1.0,0.0,-1.0,3,2,1,-1,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,15.0,15.0,49.5,49.5,0.7,0.7,5.0,5.0,21.333334,21.333334,
Gnoll Warrior,MM (2024),140.0,Fiend,Medium,generic,N,0.5,2,75.0,2.0,1.0,0.0,-2.0,0.0,-2.0,2,1,0,-2,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,27.0,27.0,-0.2,-0.2,3.0,3.0,6.5,8.333333,
Goat,MM (2024),362.0,Beast,Medium,generic,N,0.0,2,7.0,0.0,0.0,0.0,-4.0,0.0,-3.0,2,0,0,-4,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,10.0,4.5,4.5,-0.8,-0.8,2.0,2.0,1.5,1.5,
Goblin Boss,MM (2024),143.0,Fey,Small,generic,N,1.0,2,150.0,0.0,2.0,0.0,0.0,-1.0,0.0,0,2,0,0,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,17.0,21.0,21.0,21.0,0.2,4.2,4.0,8.0,16.0,16.0,
Goblin Hexer,MM (2024),143.0,Fey,Small,generic,N,3.0,2,600.0,-1.0,3.0,1.0,3.0,0.0,0.0,-1,3,1,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,16.0,45.0,45.0,1.0,1.0,5.0,5.0,24.0,24.0,13.0
Goblin Minion,MM (2024),142.0,Fey,Small,generic,N,0.125,2,19.0,-1.0,2.0,0.0,0.0,-1.0,-1.0,-1,2,0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,16.0,7.0,7.0,-0.2,3.8,4.0,8.0,4.5,4.5,
Goblin Warrior,MM (2024),142.0,Fey,Small,generic,N,0.25,2,37.0,-1.0,2.0,0.0,0.0,-1.0,-1.0,-1,2,0,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,15.0,19.0,10.5,10.5,-0.2,3.8,4.0,8.0,8.0,8.0,
Gold Dragon Wyrmling,MM (2024),144.0,Dragon,Medium,generic,N,3.0,2,600.0,4.0,2.0,3.0,2.0,0.0,3.0,4,4,3,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,17.0,17.0,60.0,60.0,3.0,3.0,6.0,6.0,27.333334,27.333334,13.0
Gorgon,MM (2024),148.0,Construct,Large,generic,N,5.0,3,1400.0,5.0,0.0,4.0,-4.0,1.0,-2.0,5,0,4,-4,1,-2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19.0,19.0,114.0,114.0,0.7,0.7,8.0,8.0,34.0,34.0,16.0
Goristro,MM (2024),150.0,Fiend,Huge,generic,N,17.0,6,18000.0,7.0,0.0,7.0,-2.0,1.0,2.0,13,6,13,-2,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,6.0,19.0,19.0,310.5,310.5,6.5,10.5,13.0,13.0,98.0,98.0,
Graveyard Revenant,MM (2024),260.0,Undead,Huge,generic,N,7.0,3,2600.0,5.0,2.0,5.0,1.0,3.0,4.0,8,2,8,1,6,7,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,2.0,14.0,14.0,161.0,161.0,5.3,5.3,8.0,8.0,42.0,42.0,
Gray Ooze,MM (2024),151.0,Ooze,Medium,generic,N,0.5,2,75.0,1.0,-2.0,3.0,-5.0,-2.0,-4.0,1,-2,3,-5,-2,-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,9.0,10.0,22.5,25.5,-1.5,-1.5,3.0,4.0,10.0,10.0,
Gray Slaad,MM (2024),286.0,Aberration,Medium,generic,N,9.0,4,4500.0,4.0,3.0,3.0,1.0,-1.0,4.0,4,3,3,1,-1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,7.0,18.0,20.0,150.0,180.0,2.3,6.3,8.0,8.0,41.0,49.2,16.0
Green Dragon Wyrmling,MM (2024),152.0,Dragon,Medium,generic,N,2.0,2,300.0,2.0,1.0,1.0,2.0,0.0,1.0,2,3,1,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,17.0,17.0,38.5,38.5,1.8,1.8,4.0,4.0,28.666666,28.666666,11.0
Green Hag,MM (2024),156.0,Fey,Medium,generic,N,3.0,2,600.0,4.0,1.0,3.0,1.0,2.0,2.0,4,1,3,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,17.0,82.5,82.5,2.2,2.2,6.0,6.0,24.0,24.0,12.0
Green Slaad,MM (2024),286.0,Aberration,Large,generic,N,8.0,3,3500.0,3.0,2.0,3.0,0.0,-1.0,4.0,3,2,3,0,-1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,5.0,16.0,17.0,144.5,261.8,1.8,5.8,7.0,7.0,35.666668,43.13333,14.0
Grell,MM (2024),157.0,Aberration,Medium,generic,N,3.0,2,600.0,2.0,2.0,1.0,1.0,0.0,-1.0,2,2,1,1,0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,12.0,12.0,55.0,55.0,0.8,0.8,4.0,8.0,18.5,25.9,11.0
Grick,MM (2024),158.0,Aberration,Medium,generic,N,2.0,2,300.0,2.0,2.0,0.0,-4.0,2.0,-3.0,2,2,0,-4,2,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,14.0,14.0,54.0,54.0,-0.2,-0.2,4.0,4.0,16.5,16.5,
Grick Ancient,MM (2024),158.0,Aberration,Large,generic,N,7.0,3,2600.0,4.0,3.0,2.0,-3.0,2.0,-1.0,4,3,2,-3,2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,18.0,18.0,135.0,135.0,1.2,1.2,7.0,9.0,44.5,44.5,
Griffon,MM (2024),159.0,Monstrosity,Large,generic,N,2.0,2,300.0,4.0,2.0,3.0,-4.0,1.0,-1.0,4,2,3,-4,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,12.0,59.5,59.5,0.8,0.8,6.0,6.0,17.0,17.0,
Grimlock,MM (2024),160.0,Aberration,Medium,generic,N,0.25,2,37.0,3.0,1.0,1.0,-1.0,-1.0,-2.0,3,1,1,-1,-1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,0.2,0.2,5.0,5.0,9.0,9.0,
Guard,MM (2024),162.0,Humanoid,Medium,generic,N,0.125,2,19.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,16.0,11.0,11.0,0.5,0.5,3.0,3.0,4.5,4.5,
Guard Captain,MM (2024),162.0,Humanoid,Medium,generic,N,4.0,2,1000.0,4.0,2.0,3.0,1.0,2.0,1.0,4,2,3,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,18.0,18.0,75.0,75.0,2.2,2.2,6.0,6.0,30.0,30.0,
Guardian Naga,MM (2024),161.0,Celestial,Large,generic,N,10.0,4,5700.0,4.0,4.0,3.0,3.0,4.0,4.0,4,8,7,7,8,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,18.0,18.0,136.0,136.0,7.0,7.0,8.0,8.0,78.0,78.0,16.0
Gulthias Blight,MM (2024),45.0,Plant,Gargantuan,generic,N,16.0,5,15000.0,7.0,0.0,6.0,0.0,4.0,1.0,7,0,6,0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,5.0,20.0,20.0,264.0,348.0,3.0,3.0,12.0,14.0,78.0,78.0,20.0
Half-Dragon,MM (2024),163.0,Dragon,Medium,generic,N,5.0,3,1400.0,4.0,2.0,3.0,0.0,2.0,2.0,4,5,3,0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,18.0,18.0,105.0,105.0,3.2,3.2,7.0,7.0,36.666668,36.666668,14.0
Harpy,MM (2024),164.0,Monstrosity,Medium,generic,N,1.0,2,150.0,1.0,1.0,1.0,-2.0,0.0,1.0,1,1,1,-2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,38.5,38.5,0.3,0.3,3.0,3.0,6.0,6.0,
Haunting Revenant,MM (2024),260.0,Undead,Gargantuan,generic,N,10.0,4,5700.0,5.0,1.0,4.0,3.0,4.0,5.0,5,1,8,3,8,5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,5.0,20.0,20.0,203.0,263.0,5.0,5.0,9.0,9.0,55.0,55.0,17.0
Hawk,MM (2024),362.0,Beast,Tiny,generic,N,0.0,2,7.0,-3.0,3.0,-1.0,-4.0,2.0,-2.0,-3,3,-1,-4,2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,13.0,1.5,1.5,-0.8,-0.8,5.0,5.0,1.0,1.0,
Hell Hound,MM (2024),165.0,Fiend,Medium,generic,N,3.0,2,600.0,3.0,1.0,2.0,-2.0,1.0,-2.0,3,1,2,-2,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,58.5,58.5,0.5,0.5,5.0,6.0,26.333334,26.333334,12.0
Helmed Horror,MM (2024),166.0,Construct,Medium,generic,N,4.0,2,1000.0,4.0,1.0,3.0,0.0,0.0,0.0,4,1,3,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,20.0,20.0,67.5,67.5,1.3,5.3,6.0,6.0,28.0,28.0,
Hezrou,MM (2024),167.0,Fiend,Large,generic,N,8.0,3,3500.0,4.0,3.0,5.0,-3.0,1.0,1.0,7,3,8,-3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,6.0,18.0,20.0,157.5,236.3,3.3,7.3,7.0,7.0,46.5,46.5,16.0
Hill Giant,MM (2024),168.0,Giant,Huge,generic,N,5.0,3,1400.0,5.0,-1.0,4.0,-3.0,-1.0,-2.0,5,-1,4,-3,-1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,13.0,13.0,105.0,105.0,0.3,0.3,8.0,10.0,37.0,37.0,
Hippogriff,MM (2024),169.0,Monstrosity,Large,generic,N,1.0,2,150.0,3.0,1.0,1.0,-4.0,1.0,-1.0,3,1,1,-4,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,15.0,26.0,26.0,0.2,0.2,5.0,5.0,15.0,15.0,
Hippopotamus,MM (2024),362.0,Beast,Large,generic,N,4.0,2,1000.0,5.0,-2.0,2.0,-4.0,1.0,-3.0,7,-2,2,-4,1,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,14.0,14.0,82.5,82.5,0.2,0.2,7.0,7.0,32.0,32.0,
Hobgoblin Captain,MM (2024),171.0,Fey,Medium,generic,N,3.0,2,600.0,2.0,2.0,2.0,1.0,0.0,1.0,2,2,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,17.0,17.0,58.5,58.5,1.3,5.3,4.0,8.0,25.0,25.0,
Hobgoblin Warlord,MM (2024),171.0,Fey,Medium,generic,N,6.0,3,2000.0,3.0,2.0,3.0,2.0,0.0,2.0,3,5,3,5,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,20.0,22.0,112.5,112.5,4.0,4.0,6.0,10.0,36.0,36.0,
Hobgoblin Warrior,MM (2024),170.0,Fey,Medium,generic,N,0.5,2,75.0,1.0,1.0,1.0,0.0,0.0,-1.0,1,1,1,0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,18.0,18.0,11.0,11.0,0.3,0.3,3.0,4.0,13.0,13.0,
Homunculus,MM (2024),172.0,Construct,Tiny,generic,N,0.0,2,7.0,-3.0,2.0,2.0,0.0,0.0,-2.0,-3,2,2,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,13.0,14.0,4.5,4.5,0.5,0.5,4.0,4.0,1.0,1.0,12.0
Hook Horror,MM (2024),173.0,Monstrosity,Large,generic,N,3.0,2,600.0,4.0,0.0,2.0,-2.0,1.0,-2.0,4,0,4,-2,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15.0,15.0,75.0,75.0,0.8,0.8,6.0,6.0,22.0,22.0,
Horned Devil,MM (2024),174.0,Fiend,Large,generic,N,11.0,4,6800.0,6.0,3.0,5.0,1.0,3.0,4.0,10,7,5,1,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,18.0,18.0,199.5,199.5,6.3,10.3,10.0,10.0,79.5,79.5,17.0
Hunter Shark,MM (2024),363.0,Beast,Large,generic,N,2.0,2,300.0,4.0,2.0,2.0,-5.0,0.0,-3.0,4,2,2,-5,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,12.0,45.0,45.0,0.0,0.0,6.0,9.0,14.5,14.5,
Hydra,MM (2024),175.0,Monstrosity,Huge,generic,N,8.0,3,3500.0,5.0,1.0,5.0,-4.0,0.0,-2.0,5,1,5,-4,0,-2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,15.0,15.0,184.0,184.0,0.8,0.8,8.0,8.0,52.5,52.5,
